stage,run,window,overrides,total_return,cagr,sharpe,max_drawdown,profit_multiple_vs_spy,n_trades,win_rate,avg_R,profit_factor,avg_exposure,n_triggered,elapsed_s
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.0665,0.1287,0.966,-0.1213,8.247,294,0.2959,0.306,1.799,0.6211,294,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.5915,0.146,0.939,-0.1703,1.247,493,0.2718,0.233,1.522,0.802,493,1.2
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.9645,0.1192,0.911,-0.1406,7.458,265,0.3358,0.32,1.718,0.6346,265,0.5
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 50, ""exit.breakeven_",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.9188,0.0978,0.686,-0.2549,0.72,447,0.2886,0.17,1.33,0.8197,447,1.1
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5221,0.0726,0.563,-0.2076,4.037,208,0.3173,0.332,1.397,0.6689,208,0.6
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7267,0.0813,0.566,-0.2219,0.57,320,0.3063,0.287,1.341,0.8323,320,1.1
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.6004,0.0816,0.614,-0.1801,4.642,198,0.3333,0.391,1.44,0.6753,198,0.6
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5734,0.067,0.484,-0.2175,0.449,314,0.3057,0.275,1.292,0.832,314,1.3
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.5453,0.0753,0.588,-0.1773,4.216,252,0.2063,0.154,1.497,0.6499,252,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.9975,0.1041,0.737,-0.2132,0.782,394,0.2259,0.29,1.426,0.826,394,1.4
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.9496,0.1178,0.881,-0.172,7.343,230,0.2435,0.269,1.81,0.6556,230,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 100, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 100, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7475,0.0832,0.596,-0.2789,0.586,387,0.2171,0.175,1.355,0.8241,387,1.4
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.1023,0.1319,0.903,-0.2371,8.524,164,0.3415,0.613,1.901,0.6929,164,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8938,0.0957,0.657,-0.2106,0.7,260,0.2692,0.332,1.487,0.849,260,1.4
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.1005,0.1318,0.902,-0.2371,8.51,164,0.3415,0.613,1.9,0.6931,164,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 0.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8232,0.0898,0.627,-0.2155,0.645,259,0.2664,0.306,1.452,0.8479,259,1.4
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7595,0.0988,0.757,-0.2576,5.873,201,0.2338,0.419,1.7,0.658,201,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 0.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8128,0.0889,0.625,-0.3116,0.637,345,0.1971,0.272,1.373,0.8264,345,1.5
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.7579,0.0986,0.756,-0.2575,5.86,201,0.2338,0.418,1.698,0.6582,201,0.7
exits,"{""exit.target_R"": 6.0, ""exit.trail_ma"": 150, ""exit.breakeven",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 6.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 150, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.8257,0.09,0.634,-0.2928,0.647,346,0.1965,0.254,1.386,0.8295,346,1.5
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.02, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1536,0.0241,0.23,-0.2954,1.187,225,0.3156,0.073,1.085,0.6479,225,0.7
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.02, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.6643,0.1506,0.897,-0.3152,1.304,353,0.3286,0.235,1.392,0.8292,353,1.4
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.02, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.2815,0.0422,0.33,-0.3193,2.177,218,0.3073,0.103,1.134,0.6546,218,0.6
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.02, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.6033,0.1468,0.874,-0.2774,1.257,332,0.3313,0.25,1.409,0.8406,332,1.3
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.03, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1536,0.0241,0.23,-0.2954,1.187,225,0.3156,0.073,1.085,0.6479,225,0.7
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.03, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.6643,0.1506,0.897,-0.3152,1.304,353,0.3286,0.235,1.392,0.8292,353,1.4
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.03, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3304,0.0488,0.359,-0.3464,2.555,184,0.3424,0.195,1.154,0.665,184,0.7
exposure,"{""risk.max_positions"": 5, ""risk.risk_per_trade"": 0.03, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 5, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.03, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.3533,0.1303,0.766,-0.2583,1.061,303,0.3333,0.215,1.395,0.8466,303,1.4
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.02, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.1582,0.0248,0.235,-0.2769,1.223,256,0.3281,0.132,1.09,0.6483,256,0.7
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.02, ""risk",IS2010,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.25, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",1.7248,0.1543,0.911,-0.3279,1.352,429,0.331,0.271,1.374,0.826,429,1.4
exposure,"{""risk.max_positions"": 8, ""risk.risk_per_trade"": 0.02, ""risk",IS2004,"{""entry.bo_vol_mult"": 1.4, ""entry.rank_by"": ""rs"", ""exit.breakeven_at_R"": 1.0, ""exit.target_R"": 3.0, ""exit.trail_activation_R"": 1.0, ""exit.trail_ma"": 50, ""risk.max_positions"": 8, ""risk.max_weight"": 0.35, ""risk.risk_per_trade"": 0.02, ""risk.stop_pct"": 0.07, ""risk.stop_use_contraction_low"": true, ""tt.rs_percentile_min"": 70.0, ""tt.sma200_slope_days"": 63, ""universe.min_price"": 5.0, ""vcp.base_min_days"": 15, ""vcp.contraction_ratio_max"": 0.5, ""vcp.final_depth_max"": 0.1, ""vcp.min_contractions"": 2, ""vcp.pivot_max_below_base_high"": 0.15, ""vcp.swing_window"": 3, ""vcp.vdu_ratio_max"": 1.0}",0.3262,0.0482,0.366,-0.3174,2.522,239,0.318,0.157,1.158,0.6561,239,0.7
