n_trades,win_rate,profit_factor,expectancy_pct,avg_win_pct,avg_loss_pct,total_return_pct,ann_return_pct,max_dd_pct,sharpe,avg_bars_held,score,timeframe,require_above_vwap,momentum_mode,momentum_lookback,momentum_min_gain_atr,hod_dist_atr,hod_day_gain_atr,relvol_min,pullback_def,min_pullback_bars,max_pullback_bars,pullback_hold_ema,max_retrace_atr,market_filter,in_play_filter,in_play_gain_adr,in_play_relvol,rsi_filter,rsi_min,rsi_max,macd_filter,macd_rising,stop_mode,stop_atr_mult,stop_pct,stop_cap_pct,target_mode,target_rr,target_pct,trail_mode,trail_atr_mult,trail_pct,trail_activate_rr,entry_start_min,entry_end_min,eod_exit_min,intrabar,sizing_mode,risk_per_trade_pct,pos_leverage_cap,max_concurrent
106,29.245283018867923,1.0095341261100244,0.0023714157948285172,0.8586021898245243,-0.35153730413744566,1.6934423523884634,27.784167880107713,-13.94066300713073,0.5860007963328652,14.452830188679245,-5.276889151176902,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,99.0,False,True,0.3,1.2,True,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
32,43.75,1.2285621808790634,0.0639933079885435,0.7862293900236373,-0.4977458669276408,1.4615597658250046,24.691209076594678,-2.2081166696493875,1.3045256588112737,6.75,-8.64249856899969,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
110,30.0,0.983649370336201,-0.004222746675409988,0.8467975838983129,-0.3689457454927198,0.9961103065058152,15.570731110238167,-13.947076536159098,0.4052691002820459,19.3,-25.977427961573735,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
156,39.1025641025641,1.0215503164817294,0.007192485623809506,0.8719264978194133,-0.548057774838631,0.6982485778113556,10.69295687992986,-10.892341590126263,0.814460653407375,35.69230769230769,-4.747922217251776,1m,True,surge,4,1.5,1.0,2.0,1.3,red_or_lh,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
30,30.0,1.046451701640721,0.01820906704316253,1.3673635568105396,-0.5599999999999989,0.6240023124997718,9.922511152842063,-6.49066976509403,-0.4773942648075928,29.933333333333334,-12.621332570047244,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
30,30.0,1.0464517016407198,0.01820906704316207,1.3673635568105378,-0.5599999999999989,0.6240023124997496,9.922511152841684,-7.581438543534647,-0.2856118954879669,36.233333333333334,-13.166716959267575,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,True,50.0,80.0,True,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
29,48.275862068965516,1.1589130087771358,0.04457388584931499,0.673351522068977,-0.5422852412890361,0.4331968968877664,7.802550389738383,-2.911950952077032,0.2866190033250326,6.379310344827586,-11.52277857915075,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.5,1.5,False,50.0,80.0,False,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
81,39.50617283950617,1.0210962083004795,0.007008002402620998,0.8586012989151384,-0.5491345585851454,0.34204850011236854,5.111748255551807,-9.991821804085287,0.9875211257114902,46.01234567901235,-4.653862401930275,1m,True,surge,4,1.5,1.0,2.0,1.7,red_or_lh,1,2,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,2.0,1.0,none,1.5,0.4,1.0,575,930,955,pessimistic,risk,1.0,2.0,4
16,43.75,0.9080528558069149,-0.027234424201244417,0.6147705063562379,-0.5265715924126195,0.23564369071689129,4.175723559876743,-2.898333079380456,-1.4300513927319722,9.125,-38.213522848973334,1m,True,surge,4,1.5,1.0,2.0,1.7,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,True,False,pullback_low,1.0,0.5,1.5,rr,1.5,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
40,30.0,1.023626843545422,0.009263912208960908,1.3378552796116796,-0.5601323881064898,0.13011703060197277,1.9972604604048039,-6.497680821904956,-0.551062086154077,39.875,-8.118723380350506,1m,True,surge,4,1.5,1.0,2.0,1.3,lower_high,1,3,False,99.0,False,True,0.3,1.2,False,50.0,80.0,False,False,pct,1.0,0.5,1.5,rr,3.0,1.0,none,1.5,0.4,1.0,575,690,955,pessimistic,risk,1.0,2.0,4
